Date,Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed
2017-06-14,Hobart,5.6,14.5,0,NW,52
2017-06-15,Hobart,6.9,NA,0,NA,NA
2017-06-16,Hobart,8.2,16.2,0,NW,35
2017-06-17,Hobart,6.4,16.8,0,NNW,52
2017-06-18,Hobart,8.6,13.6,0.2,N,39
2017-06-19,Hobart,5.2,16.2,0,NNW,54
2017-06-20,Hobart,9.1,17.5,0,WNW,89
2017-06-21,Hobart,7.4,12.1,2.6,W,59
2017-06-22,Hobart,0.6,10.2,0,NW,44
2017-06-23,Hobart,2.6,15.1,0,NW,72
2017-06-24,Hobart,3.2,10.9,2.2,NW,46
2017-06-25,Hobart,5.7,12.6,0,NW,50
2008-12-01,Launceston,9.5,17.9,3.4,WNW,57
2008-12-02,Launceston,9.4,18.3,4,WNW,46
2008-12-03,Launceston,9.1,18.4,1,WSW,50
2008-12-04,Launceston,2.2,19.4,0,NW,39
2008-12-05,Launceston,9.6,19.8,4.6,NNW,39
2008-12-06,Launceston,10.6,19.3,1,N,54
2008-12-07,Launceston,6.7,20.4,0.4,W,37
2008-12-08,Launceston,4.3,18.8,0,NW,43
2008-12-09,Launceston,10.7,17.5,0.8,NNW,39
2008-12-10,Launceston,5,19.7,0,NNW,37
2008-12-11,Launceston,7,21.8,0,NW,37
2008-12-12,Launceston,8.3,22.8,0,SE,65
2008-12-13,Launceston,14.9,15.4,13.6,SSE,74
2008-12-14,Launceston,12.7,18.6,15,S,56
2008-12-15,Launceston,5.5,19.8,0,NW,44
2008-12-16,Launceston,11.4,19.8,0,NNW,43
2008-12-17,Launceston,6.2,20.4,0.2,NNW,33
2008-12-18,Launceston,9.6,19.1,0,NNW,37
2008-12-19,Launceston,10.1,21,2,S,46
2008-12-20,Launceston,6.6,22.6,0,NNW,35
2008-12-21,Launceston,11.4,23.4,0,NW,35
2008-12-22,Launceston,13.1,26.3,0,NW,46
2008-12-23,Launceston,11.1,27.7,0.2,N,48
2008-12-24,Launceston,13.1,21.9,0,NW,41
2008-12-25,Launceston,12.3,24.3,1.2,N,39
2008-12-26,Launceston,10.4,21.4,0,NW,41
2008-12-27,Launceston,9.4,25.3,0.2,NW,50
2008-12-28,Launceston,15.3,21.8,0,NNW,52
2008-12-29,Launceston,10.5,20,0.2,WNW,43
2008-12-30,Launceston,11.3,22.5,6.6,NNW,48
2008-12-31,Launceston,9.2,20.1,0.2,WNW,44
2009-01-01,Launceston,12.6,19.6,0,WNW,54
2009-01-02,Launceston,5.8,19.9,0,S,39
2009-01-03,Launceston,5.5,20.3,0,NNW,35
2009-01-04,Launceston,9.4,22,0,NW,43
2009-01-05,Launceston,12.5,21.5,0,N,50
2009-01-06,Launceston,16,23.8,0,NNW,54
2009-01-07,Launceston,10.3,22.1,0,NNW,54
2009-01-08,Launceston,8.5,21.6,0,WSW,43
2009-01-09,Launceston,5.2,22.2,0,NW,33
2009-01-10,Launceston,11.9,23.8,0,N,39
2009-01-11,Launceston,11.2,23.3,0,WNW,44
2009-01-12,Launceston,10.6,26,0,NW,39
2009-01-13,Launceston,12,24.6,0,NW,43
2009-01-14,Launceston,13.6,32.7,0,NNW,41
2009-01-15,Launceston,15.5,24,0,NNW,56
2009-01-16,Launceston,10.9,19.6,0,W,54
2009-01-17,Launceston,6.6,22.3,0,N,41
2009-01-18,Launceston,8.9,25.4,0,NNW,37
2009-01-19,Launceston,13.6,26.9,0,NW,33
2009-01-20,Launceston,14.7,29.5,0,NNW,50
2009-01-21,Launceston,12.8,23.5,0,NNW,46
2009-01-22,Launceston,14.1,26,0,NNW,83
2009-01-23,Launceston,10.6,20.2,7.2,NNW,52
2009-01-24,Launceston,13.2,21.3,0,SW,57
2009-01-25,Launceston,9.5,21.5,0,NNW,44
2009-01-26,Launceston,11.4,28.7,0,N,46
2009-01-27,Launceston,12.3,25.9,0,NW,37
2009-01-28,Launceston,12.3,33.8,0,NNW,41
2009-01-29,Launceston,16.3,36.9,0,NW,44
2009-01-30,Launceston,20.9,39,0.1,NW,39
2009-01-31,Launceston,19.6,38.2,0,S,43
2009-02-01,Launceston,15.9,27.4,0,SE,48
2009-02-02,Launceston,14.7,21.6,3,SSE,31
2009-02-03,Launceston,12.5,27.1,1.6,NW,41
2009-02-04,Launceston,15,27.1,0,WNW,37
2009-02-05,Launceston,15.1,28.2,0,NNW,41
2009-02-06,Launceston,13.3,25.6,0,NNW,44
2009-02-07,Launceston,14.4,30.3,4,NW,41
2009-02-08,Launceston,15.2,24.1,0.2,WNW,48
2009-02-09,Launceston,6.4,23,0,NNW,35
2009-02-10,Launceston,11.9,22.4,0,N,37
2009-02-11,Launceston,11.2,20.4,11,SE,41
2009-02-12,Launceston,8.9,21.1,0,S,43
2009-02-13,Launceston,7.6,23.1,0,N,31
2009-02-14,Launceston,8.2,24.6,0,NNW,35
2009-02-15,Launceston,10.7,27.2,0,NW,33
2009-02-16,Launceston,12.9,21.7,1.4,S,24
2009-02-17,Launceston,14.1,24.6,0,NW,39
2009-02-18,Launceston,12.8,24.7,0,N,26
2009-02-19,Launceston,12,28.1,0,NW,39
2009-02-20,Launceston,16.6,23.9,0,NW,37
2009-02-21,Launceston,13.6,24.5,13.8,NNW,37
2009-02-22,Launceston,14.4,22.8,2.6,S,50
2009-02-23,Launceston,13.3,26.5,0,NNW,44
2009-02-24,Launceston,11.1,23.2,0,WSW,50
2009-02-25,Launceston,13.7,24.7,0,SE,44
2009-02-26,Launceston,13.9,26.4,0,NNW,37
2009-02-27,Launceston,13.8,23.6,0,N,35
2009-02-28,Launceston,11.5,27.9,0,NW,35
2009-03-01,Launceston,15.3,26.3,0,NNW,33
2009-03-02,Launceston,15.1,25.6,0,NNE,31
2009-03-03,Launceston,16.8,21.7,0.2,N,54
2009-03-04,Launceston,12.5,16.5,6.4,NW,61
2009-03-05,Launceston,8.4,19.1,4,SSE,44
2009-03-06,Launceston,5.1,21.9,0,NW,30
2009-03-07,Launceston,8.5,22.7,0,W,46
2009-03-08,Launceston,5,22.5,0,NNW,35
2009-03-09,Launceston,10.6,22.7,0,NNW,31
2009-03-10,Launceston,9.3,25.2,0,NW,31
2009-03-11,Launceston,13.1,24.6,0,NW,31
2009-03-12,Launceston,14.2,25.1,0,N,30
2009-03-13,Launceston,14.9,27.2,0,N,35
2009-03-14,Launceston,16,24.3,24,NNW,61
2009-03-15,Launceston,10.2,17.9,0,NW,37
2009-03-16,Launceston,11.8,20.6,14,SSE,39
2009-03-17,Launceston,9.5,23.4,0.3,NW,30
2009-03-18,Launceston,8.6,22.2,0,NW,39
2009-03-19,Launceston,11.1,23.7,0,NW,39
2009-03-20,Launceston,11.8,24.4,0,NW,31
2009-03-21,Launceston,10.2,27.1,0,NW,31
2009-03-22,Launceston,14.3,27.2,0,SSE,28
2009-03-23,Launceston,16.1,24.8,0.4,NW,30
2009-03-24,Launceston,13.5,21.6,0.5,NNW,22
2009-03-25,Launceston,15.6,20.9,0,NNW,26
2009-03-26,Launceston,12.3,21,2.5,N,54
2009-03-27,Launceston,5.6,20.3,0,WNW,31
2009-03-28,Launceston,9.3,20,0,NNW,46
2009-03-29,Launceston,12.1,21,0,NW,37
2009-03-30,Launceston,13.1,19.7,0,SSE,41
2009-03-31,Launceston,12.8,21.7,0.2,ENE,26
2009-04-01,Launceston,12.2,22.6,0,NNW,22
2009-04-02,Launceston,14.5,23.3,0.2,N,37
2009-04-03,Launceston,13.3,23.9,0,NA,NA
2009-04-04,Launceston,6.5,19.2,0.6,WNW,31
2009-04-05,Launceston,8.4,18.3,0,W,59
2009-04-06,Launceston,2.5,16.7,0,NNW,33
2009-04-07,Launceston,9,21.2,0,NW,24
2009-04-08,Launceston,5.2,21.4,0,NW,24
2009-04-09,Launceston,11.5,18.2,0,N,30
2009-04-10,Launceston,13.2,19.8,0,NW,31
2009-04-11,Launceston,6.3,21.3,0,NW,20
2009-04-12,Launceston,9.5,20.8,0,N,31
2009-04-13,Launceston,9.1,20.4,0,NNW,35
2009-04-14,Launceston,6.9,22.9,0,NNW,37
2009-04-15,Launceston,8.5,15.6,8.4,NW,80
2009-04-16,Launceston,5.9,15.3,1.8,NW,54
2009-04-17,Launceston,10.6,18.7,15.6,WNW,44
2009-04-18,Launceston,7.1,22.3,0.2,ESE,20
2009-04-19,Launceston,8.6,19.4,0,E,33
2009-04-20,Launceston,6.1,14.9,0,NNW,50
2009-04-21,Launceston,9.8,18.3,0,NW,15
2009-04-22,Launceston,9.9,19.9,0,NW,26
2009-04-23,Launceston,6.6,18.7,0,NNE,35
2009-04-24,Launceston,10.7,17.3,0,N,44
2009-04-25,Launceston,10.2,17.2,22.2,NW,39
2009-04-26,Launceston,7.5,11.6,19,NNW,33
2009-04-27,Launceston,5.7,13.5,9.8,WSW,48
2009-04-28,Launceston,-0.3,13,0,SSE,33
2009-04-29,Launceston,-0.5,14.4,0,ESE,17
2009-04-30,Launceston,-0.6,13,0,NW,20
2009-05-01,Launceston,3.7,16.5,4.6,NNW,50
2009-05-02,Launceston,2.3,17.5,0,NNW,30
2009-05-03,Launceston,2.1,17.3,0,NNW,30
2009-05-04,Launceston,6.4,17.5,0,SSE,35
2009-05-05,Launceston,1.3,16.7,0,NNW,28
2009-05-06,Launceston,3.6,17.4,0,NW,33
2009-05-07,Launceston,4.1,16.6,0,ESE,35
2009-05-08,Launceston,2,17.6,0,NNW,19
2009-05-09,Launceston,3.2,19.4,0,SE,28
2009-05-10,Launceston,4.1,15.8,0,NW,17
2009-05-11,Launceston,6.5,15.3,0,NNW,17
2009-05-12,Launceston,8.6,17,1,NW,31
2009-05-13,Launceston,8.2,16,0.4,NW,44
2009-05-14,Launceston,10.5,17.4,0,NNW,43
2009-05-15,Launceston,12.7,16.9,0,NW,61
2009-05-16,Launceston,6.5,16,0.4,WNW,46
2009-05-17,Launceston,7.8,18.6,0,SSW,48
2009-05-18,Launceston,-0.1,16.3,0,NW,20
2009-05-19,Launceston,0.4,15.4,0,N,13
2009-05-20,Launceston,1.9,18.7,0,ESE,13
2009-05-21,Launceston,4.9,18.6,0,ESE,13
2009-05-22,Launceston,3,17.2,0,N,28
2009-05-23,Launceston,5.2,19.9,0.2,N,31
2009-05-24,Launceston,13.6,17.9,0,SSW,46
2009-05-25,Launceston,11.8,18.9,0,N,37
2009-05-26,Launceston,11.9,16.5,6.6,N,44
2009-05-27,Launceston,2.8,16.7,0,NW,24
2009-05-28,Launceston,1.9,13.6,0,SE,39
2009-05-29,Launceston,5.5,14,0,SSE,43
2009-05-30,Launceston,5.1,13.8,0,SSE,37
2009-05-31,Launceston,-0.2,12.9,0,S,20
2009-06-01,Launceston,3.1,12.6,0,E,17
2009-06-02,Launceston,2.8,16.1,0.2,S,17
2009-06-03,Launceston,7.4,12.2,0,SE,17
2009-06-04,Launceston,9.1,14,25.2,S,20
2009-06-05,Launceston,10.2,13.1,10,SSW,13
2009-06-06,Launceston,7.5,15,0.4,SSE,46
2009-06-07,Launceston,9.1,13.1,3.2,NW,43
2009-06-08,Launceston,8.4,15.1,1,NW,22
2009-06-09,Launceston,4.5,12,1,S,44
2009-06-10,Launceston,3.8,10.8,3,SE,43
2009-06-11,Launceston,1.7,14.4,0,NW,17
2009-06-12,Launceston,1.4,11.3,0.2,NW,20
2009-06-13,Launceston,3.2,12.4,0.2,NNW,22
2009-06-14,Launceston,6.8,10.8,5.2,S,41
2009-06-15,Launceston,5.3,10.9,0,S,39
2009-06-16,Launceston,-0.2,11.7,0,NW,17
2009-06-17,Launceston,1.5,13.1,0,NW,20
2009-06-18,Launceston,5,14.2,0.4,WNW,15
2009-06-19,Launceston,2.4,14.3,0.2,NNE,9
2009-06-20,Launceston,2,16.6,0.1,N,57
2009-06-21,Launceston,7.8,17.5,6,WNW,20
2009-06-22,Launceston,3.1,15.8,0,E,17
2009-06-23,Launceston,2.4,9.3,0,ESE,20
2009-06-24,Launceston,4.6,10.8,0,SE,19
2009-06-25,Launceston,2.6,8.5,0,ESE,11
2009-06-26,Launceston,4.1,13.3,10.2,S,15
2009-06-27,Launceston,6.1,12.9,3.2,SE,13
2009-06-28,Launceston,5.5,12.5,1.8,NW,15
2009-06-29,Launceston,4.5,14.9,8,N,44
2009-06-30,Launceston,8,16.5,6.2,N,70
2009-07-01,Launceston,8.8,11.2,11.5,NNW,50
2009-07-02,Launceston,4.1,11.3,8.6,NNW,30
2009-07-03,Launceston,1.1,14.5,0.4,SSW,50
2009-07-04,Launceston,1.3,14.7,0,WSW,50
2009-07-05,Launceston,0.8,12.4,0,SSW,30
2009-07-06,Launceston,-0.6,11.6,0,SSE,37
2009-07-07,Launceston,-2.1,11.1,0,NNW,17
2009-07-08,Launceston,-1.1,12.9,0.1,NW,17
2009-07-09,Launceston,-0.6,14.4,0.1,NW,15
2009-07-10,Launceston,-0.4,12.1,0.1,NW,19
2009-07-11,Launceston,2.1,12.4,0.2,NE,48
2009-07-12,Launceston,9.5,13.5,22.6,NW,54
2009-07-13,Launceston,4.9,14.1,25,NNW,28
2009-07-14,Launceston,1.3,13.4,0.1,E,11
2009-07-15,Launceston,0.6,12.3,0,SE,41
2009-07-16,Launceston,3.1,10.9,0,SSE,39
2009-07-17,Launceston,-2.3,11.3,0,ESE,13
2009-07-18,Launceston,0.1,12,0,N,24
2009-07-19,Launceston,3.1,14.6,8,NNW,44
2009-07-20,Launceston,11.4,14.5,2,NNW,63
2009-07-21,Launceston,2.1,14.2,2.4,NNW,31
2009-07-22,Launceston,4.7,13.2,8.4,NNW,59
2009-07-23,Launceston,1,12.3,0.4,SE,24
2009-07-24,Launceston,-1.2,10.3,0,NNW,41
2009-07-25,Launceston,1.3,13.5,7,NW,39
2009-07-26,Launceston,4.8,12.8,3.4,NNW,39
2009-07-27,Launceston,6.3,13.9,0.1,NNW,33
2009-07-28,Launceston,3.1,13.3,0,N,41
2009-07-29,Launceston,5.6,15.1,0,NNW,35
2009-07-30,Launceston,7.2,14.8,0,NW,48
2009-07-31,Launceston,0.4,13.4,0,NW,37
2009-08-01,Launceston,3.9,16.3,0,WNW,52
2009-08-02,Launceston,3.2,12.8,0.2,NNW,70
2009-08-03,Launceston,4.8,12.7,15.4,NA,63
2009-08-04,Launceston,7.4,13.5,8.8,NNW,67
2009-08-05,Launceston,0.9,12.4,0,NNW,43
2009-08-06,Launceston,3.4,15.4,8,N,59
2009-08-07,Launceston,9.9,14.1,17.6,WNW,67
2009-08-08,Launceston,3.6,13.6,1.4,N,39
2009-08-09,Launceston,8.8,14.2,0,NNW,31
2009-08-10,Launceston,8.4,11.9,1,SSE,22
2009-08-11,Launceston,8.6,14.1,3,SSE,54
2009-08-12,Launceston,10.5,15.2,0,SE,63
2009-08-13,Launceston,7.2,17.4,0,NW,20
2009-08-14,Launceston,3.8,17.7,1,WSW,28
2009-08-15,Launceston,4.9,17.6,0,NW,43
2009-08-16,Launceston,8.5,16.4,2.8,NNW,63
2009-08-17,Launceston,5.6,14.9,18,W,46
2009-08-18,Launceston,7.6,16.5,0.2,N,37
2009-08-19,Launceston,9.8,15.8,0,NNW,35
2009-08-20,Launceston,8.9,16.3,4.2,NNW,30
2009-08-21,Launceston,9.9,13.1,10.2,NNW,76
2009-08-22,Launceston,5.1,13.5,8,NA,NA
2009-08-23,Launceston,8.7,15,12.8,N,83
2009-08-24,Launceston,7.4,12.1,12.4,NW,76
2009-08-25,Launceston,5.9,12.6,6.6,NW,61
2009-08-26,Launceston,4.5,13.3,6,W,67
2009-08-27,Launceston,7.8,14.7,1.6,NA,NA
2009-08-28,Launceston,7.8,14.9,1.6,WNW,37
2009-08-29,Launceston,6.6,10,13,NW,22
2009-08-30,Launceston,4.3,12.8,18.4,NNW,48
2009-08-31,Launceston,6.4,14.3,0.2,WNW,76
2009-09-01,Launceston,3.3,14.9,0,NW,39
2009-09-02,Launceston,1.6,14.9,0,N,37
2009-09-03,Launceston,6.8,16.2,1.4,WNW,35
2009-09-04,Launceston,6.1,12.6,5.6,WSW,37
2009-09-05,Launceston,2.7,12.9,7,NNW,41
2009-09-06,Launceston,6.2,14.8,0.6,NNW,35
2009-09-07,Launceston,7.3,11.8,0.2,NA,NA
2009-09-08,Launceston,NA,13.5,9.2,NA,NA
2009-09-09,Launceston,9.6,15.4,5,SE,48
2009-09-10,Launceston,2.1,17.2,0,SSW,28
2009-09-11,Launceston,2.2,15.3,0,NW,57
2009-09-12,Launceston,8.2,19.7,0.4,N,43
2009-09-13,Launceston,13.1,16.5,4,NW,63
2009-09-14,Launceston,6.2,15.7,4.4,NW,39
2009-09-15,Launceston,5.5,14.4,0,NW,50
2009-09-16,Launceston,7.8,16.4,0,NNW,31
2009-09-17,Launceston,9.6,13.5,3.4,NNW,20
2009-09-18,Launceston,5.8,16,9,NW,30
2009-09-19,Launceston,7.3,16.6,0,NW,52
2009-09-20,Launceston,4.7,14.3,0,NW,59
2009-09-21,Launceston,5.3,15.6,5.2,NW,31
2009-09-22,Launceston,7.9,11.6,0.1,SSE,56
2009-09-23,Launceston,8.3,19.4,2.8,WSW,39
2009-09-24,Launceston,5.5,14.9,0,N,50
2009-09-25,Launceston,5.9,15.6,15.2,N,63
2009-09-26,Launceston,6,15.6,4.8,NW,43
2009-09-27,Launceston,6.5,16.6,0,S,76
2009-09-28,Launceston,6.8,16.9,0,E,46
2009-09-29,Launceston,3.4,16.4,0,NA,NA
2009-09-30,Launceston,10.1,17.7,0,NW,52
2009-10-01,Launceston,9.6,17.7,2,WNW,46
2009-10-02,Launceston,2,17.6,0,SSW,35
2009-10-03,Launceston,2.9,16.2,0,NNE,39
2009-10-04,Launceston,7.4,15.4,0,NNE,31
2009-10-05,Launceston,5.3,19.2,0,SSE,41
2009-10-06,Launceston,6.9,13.6,1,SSE,56
2009-10-07,Launceston,4.3,14.1,0,ESE,50
2009-10-08,Launceston,3.7,15.9,0,SSE,37
2009-10-09,Launceston,4.8,16,0,SSE,41
2009-10-10,Launceston,0.9,17,0,NW,30
2009-10-11,Launceston,6.3,16.7,0,NW,24
2009-10-12,Launceston,3.9,16.1,0,NNW,35
2009-10-13,Launceston,7.6,14.2,6.8,NNW,54
2009-10-14,Launceston,8.5,17.2,17.4,SE,35
2009-10-15,Launceston,6.9,17.8,1.6,NNW,30
2009-10-16,Launceston,5.5,18.4,1,S,37
2009-10-17,Launceston,4.8,17.3,4.8,NW,31
2009-10-18,Launceston,5.7,16.9,0,NW,39
2009-10-19,Launceston,6.4,19.6,0,NW,37
2009-10-20,Launceston,11.5,20.2,0,NW,57
2009-10-21,Launceston,4.5,18.7,0,NW,37
2009-10-22,Launceston,4.9,19.5,0,NW,35
2009-10-23,Launceston,6.6,22,0,NW,31
2009-10-24,Launceston,8.5,20.1,0,WSW,46
2009-10-25,Launceston,4.4,17.9,0,WSW,46
2009-10-26,Launceston,5.8,17.9,0,NW,39
2009-10-27,Launceston,8.2,19,0,NW,35
2009-10-28,Launceston,7.9,21.9,0,NW,35
2009-10-29,Launceston,10.2,18.3,0,WNW,28
2009-10-30,Launceston,9.3,NA,2.8,NA,NA
2009-10-31,Launceston,NA,26.4,3.1,NNW,41
2009-11-01,Launceston,14.5,26,0.8,NW,35
2009-11-02,Launceston,14.4,21.8,0,NW,37
2009-11-03,Launceston,12.5,20.5,15,NW,70
2009-11-04,Launceston,6.3,17.9,0,NW,43
2009-11-05,Launceston,4.4,19.6,0,NW,30
2009-11-06,Launceston,5.7,19.8,0,NW,37
2009-11-07,Launceston,8.5,25.7,0,NW,35
2009-11-08,Launceston,9.6,28.6,0,NW,41
2009-11-09,Launceston,10.6,30,0,NW,37
2009-11-10,Launceston,13.6,27.8,0,NW,37
2009-11-11,Launceston,12.4,24.3,0,NW,35
2009-11-12,Launceston,13.1,26.8,0,SSE,43
2009-11-13,Launceston,10,19.1,0,WNW,35
2009-11-14,Launceston,13.3,27.2,0,WNW,37
2009-11-15,Launceston,10.8,20.8,0,WNW,35
2009-11-16,Launceston,13.3,21.4,0.2,WNW,50
2009-11-17,Launceston,10.4,21.6,0.5,WNW,43
2009-11-18,Launceston,14,22.7,0,NNW,46
2009-11-19,Launceston,11.3,29.1,0,WNW,41
2009-11-20,Launceston,14.1,23.7,0,NNW,63
2009-11-21,Launceston,10.6,17,5,SE,35
2009-11-22,Launceston,10.7,18,6,W,33
2009-11-23,Launceston,9.2,20.6,6,NW,54
2009-11-24,Launceston,10.3,18.4,0,WNW,54
2009-11-25,Launceston,13.7,23.5,0,WNW,44
2009-11-26,Launceston,11.4,22.8,0,NW,24
2009-11-27,Launceston,16,18,7,SSE,39
2009-11-28,Launceston,12.1,20,11.6,SW,50
2009-11-29,Launceston,11.8,18.1,7.5,SE,69
2009-11-30,Launceston,10.4,17,0,SSE,50
2009-12-01,Launceston,10.3,21.2,0,WNW,33
2009-12-02,Launceston,12.4,20.9,0,WNW,33
2009-12-03,Launceston,13,24.2,0,NW,48
2009-12-04,Launceston,8.4,20,4,WNW,43
2009-12-05,Launceston,11.1,21.7,0,WNW,41
2009-12-06,Launceston,9.2,21.1,0,NNW,48
2009-12-07,Launceston,11.9,21.4,0,NW,35
2009-12-08,Launceston,9.2,20.9,0.8,WNW,46
2009-12-09,Launceston,7.2,17.6,0,NW,54
2009-12-10,Launceston,13.4,17.1,0.6,NNW,46
2009-12-11,Launceston,8.4,19.5,3,NW,46
2009-12-12,Launceston,13.1,22.6,0,NW,52
2009-12-13,Launceston,11.4,24.6,0,SSE,37
2009-12-14,Launceston,10.8,21.5,0,WNW,39
2009-12-15,Launceston,12.5,23.8,0,WNW,41
2009-12-16,Launceston,12.4,28.9,0,WNW,43
2009-12-17,Launceston,17.2,22,0,WNW,43
2009-12-18,Launceston,7.6,17.4,13,NNW,61
2009-12-19,Launceston,11.5,23.9,0,WNW,44
2009-12-20,Launceston,12.2,19.9,0,WNW,39
2009-12-21,Launceston,9.3,21.6,0,W,48
2009-12-22,Launceston,12.5,23.6,0,WNW,41
2009-12-23,Launceston,9.4,27.5,0,SSE,37
2009-12-24,Launceston,17.2,21.7,0.4,NW,50
2009-12-25,Launceston,6.2,24.2,1.3,NW,37
2009-12-26,Launceston,10.5,22.1,0,NW,39
2009-12-27,Launceston,12.7,23,0,N,35
2009-12-28,Launceston,14.1,24.8,0,W,43
2009-12-29,Launceston,9.8,31.7,0,N,37
2009-12-30,Launceston,12.5,26,0,NW,39
2009-12-31,Launceston,13.6,30.5,0,WNW,48
2010-01-01,Launceston,19.2,29.7,0,N,43
2010-01-02,Launceston,14.4,24.3,0.6,WNW,50
2010-01-03,Launceston,9.6,24.8,0,SW,31
2010-01-04,Launceston,8.7,22,0,WNW,43
2010-01-05,Launceston,13.7,22.7,0,NW,43
2010-01-06,Launceston,11,24.9,0,W,43
2010-01-07,Launceston,7,22.6,0,WNW,43
2010-01-08,Launceston,14.3,25.9,0,WNW,39
2010-01-09,Launceston,15.8,30.4,0,NW,39
2010-01-10,Launceston,16.1,25.2,0,NW,41
2010-01-11,Launceston,13.6,28.7,0,WNW,39
2010-01-12,Launceston,18.5,30.5,0,WNW,69
2010-01-13,Launceston,11.8,26.1,0,WNW,33
2010-01-14,Launceston,13.6,24.3,0,WNW,33
2010-01-15,Launceston,11.2,25.5,0,N,39
2010-01-16,Launceston,17.3,27.4,0,NNW,37
2010-01-17,Launceston,13.5,22.7,0,WNW,56
2010-01-18,Launceston,9.4,21.4,6.8,S,41
2010-01-19,Launceston,7.2,24.8,0,S,31
2010-01-20,Launceston,8.9,22.1,0,NW,48
2010-01-21,Launceston,10.6,23.6,0,W,46
2010-01-22,Launceston,12.5,26.8,0,NW,35
2010-01-23,Launceston,13.9,25.6,0,SSE,39
2010-01-24,Launceston,12.7,23.7,0,WNW,46
2010-01-25,Launceston,9.2,26.2,0,NW,39
2010-01-26,Launceston,13.8,27.2,0,N,39
2010-01-27,Launceston,13.5,24.7,0,NW,31
2010-01-28,Launceston,12,25.1,0,NW,39
2010-01-29,Launceston,12.6,28.1,0,NNE,44
2010-01-30,Launceston,15.6,27.1,0,N,39
2010-01-31,Launceston,16.2,31,0,NW,46
2010-02-01,Launceston,15,26.1,0,S,52
2010-02-02,Launceston,12.4,30.1,0,NNW,31
2010-02-03,Launceston,15.2,28.1,0,E,41
2010-02-04,Launceston,20,26.6,0,NNE,43
2010-02-05,Launceston,19.5,25.8,18.2,NNW,44
2010-02-06,Launceston,14.7,24.8,0,SSE,46
2010-02-07,Launceston,10.7,28.7,0,SSE,39
2010-02-08,Launceston,13.8,32.4,0,NW,37
2010-02-09,Launceston,19.1,33.3,0,NNW,37
2010-02-10,Launceston,18.2,30.9,0,WNW,39
2010-02-11,Launceston,18.6,23.5,0,NW,28
2010-02-12,Launceston,15,24.7,13,SSE,46
2010-02-13,Launceston,14.7,24.1,2.2,SSE,31
2010-02-14,Launceston,15.4,21.9,0,S,26
2010-02-15,Launceston,13.6,26.8,0,NW,39
2010-02-16,Launceston,13,25.9,0,NW,35
2010-02-17,Launceston,14.4,27,0,S,41
2010-02-18,Launceston,14.7,26.1,0,NW,37
2010-02-19,Launceston,15.9,26.5,0,NNW,35
2010-02-20,Launceston,15.2,28.2,0,NNW,54
2010-02-21,Launceston,19.6,25.8,0.2,W,52
2010-02-22,Launceston,12.2,18.4,0,WNW,54
2010-02-23,Launceston,8.7,23.8,7.5,SSE,43
2010-02-24,Launceston,10,25,0,WNW,35
2010-02-25,Launceston,9.4,27.2,0,NNW,35
2010-02-26,Launceston,11.4,27.7,0,WNW,31
2010-02-27,Launceston,16.4,25,1,SSE,56
2010-02-28,Launceston,12.5,23.6,0,SSE,52
2010-03-01,Launceston,5,21.4,0,NW,31
2010-03-02,Launceston,6.9,28,0,WNW,37
2010-03-03,Launceston,10.3,27.8,0,WNW,37
2010-03-04,Launceston,13.8,28.5,0,NNW,35
2010-03-05,Launceston,15.7,29.4,0,E,35
2010-03-06,Launceston,17.7,26.7,0,WNW,37
2010-03-07,Launceston,16.2,29.1,27,N,22
2010-03-08,Launceston,18.2,24.4,8,NW,44
2010-03-09,Launceston,14.4,20.1,0,WNW,63
2010-03-10,Launceston,8.3,21.7,0,NW,31
2010-03-11,Launceston,7.6,22.4,0,SSE,28
2010-03-12,Launceston,10.7,23.3,0,NW,30
2010-03-13,Launceston,13.1,22.8,0,WNW,28
2010-03-14,Launceston,11.5,24.2,0,WNW,31
2010-03-15,Launceston,10.2,25,0,NW,35
2010-03-16,Launceston,12.6,28.9,0,WNW,31
2010-03-17,Launceston,14.8,27.8,0,WNW,31
2010-03-18,Launceston,15.9,24.8,0,WNW,33
2010-03-19,Launceston,17.9,24.4,0,WNW,44
2010-03-20,Launceston,15.6,22.5,0,WNW,43
2010-03-21,Launceston,13.5,20.8,0,W,57
2010-03-22,Launceston,7,21.8,3,NW,43
2010-03-23,Launceston,11,23.6,0,WNW,41
2010-03-24,Launceston,10.3,24.6,0,NW,31
2010-03-25,Launceston,10,24.1,0,NNW,50
2010-03-26,Launceston,12.4,25.2,0,NNW,33
2010-03-27,Launceston,13,21,0,S,30
2010-03-28,Launceston,11,25.8,0,NNW,48
2010-03-29,Launceston,13.9,23.1,24.6,NNW,48
2010-03-30,Launceston,7.9,22.8,0,NW,20
2010-03-31,Launceston,10,21.3,0,N,24
2010-04-01,Launceston,11.4,21.5,0,N,24
2010-04-02,Launceston,12.8,17.7,0.2,SSE,37
2010-04-03,Launceston,11.7,19.4,0,SSE,31
2010-04-04,Launceston,6,21,0,WNW,19
2010-04-05,Launceston,6.5,22.2,0,E,24
2010-04-06,Launceston,9.2,20.7,0,N,31
2010-04-07,Launceston,14.3,21.1,0,NW,31
2010-04-08,Launceston,14.9,23.3,11,SW,37
2010-04-09,Launceston,7.6,20,0,NW,24
2010-04-10,Launceston,11.2,18.2,0,N,26
