dateId,locationId,mimTemp,maxTemp,rainfall,windGustDir,windGustSpeed
2513,7,10.2,18.2,0.0,W,72.0
2514,7,11.8,21.0,0.0,W,69.0
2515,7,10.8,27.3,0.0,NNW,54.0
2516,7,13.9,19.2,0.0,N,41.0
2517,7,13.0,15.1,0.4,SSW,39.0
2518,7,9.2,24.8,0.4,NNW,63.0
2519,7,12.2,24.3,0.2,NW,43.0
2520,7,10.3,16.3,0.0,NW,52.0
2521,7,11.4,19.3,2.8,W,69.0
2522,7,11.6,17.7,0.2,WNW,52.0
2523,7,10.3,18.9,0.2,SW,56.0
2524,7,9.9,18.2,0.0,ESE,31.0
2525,7,11.2,16.4,0.0,SE,31.0
2526,7,11.3,18.2,0.0,ENE,37.0
2527,7,15.1,20.1,0.8,SE,22.0
2528,7,14.7,21.8,7.4,W,52.0
2529,7,13.6,14.7,1.0,SSE,31.0
2530,7,12.5,15.4,0.2,E,20.0
2531,7,12.0,15.8,4.2,SE,35.0
2532,7,10.0,14.5,0.4,SSE,43.0
2533,7,10.0,15.1,0.0,ESE,28.0
2534,7,11.1,17.6,0.8,ESE,33.0
2535,7,10.2,16.8,0.2,SSE,43.0
2536,7,11.1,18.7,2.2,SE,24.0
2537,7,11.4,17.3,12.8,SE,43.0
2538,7,8.2,19.4,0.2,SE,35.0
2539,7,14.1,27.9,0.0,NW,50.0
2540,7,16.3,23.3,0.0,NNW,43.0
2541,7,15.4,21.0,0.0,SW,52.0
2542,7,12.3,23.7,0.0,NW,52.0
2543,7,11.1,19.8,20.2,NW,61.0
2544,7,9.8,21.1,0.0,N,59.0
2545,7,8.9,17.6,0.4,NW,37.0
2546,7,13.1,22.7,0.0,W,48.0
2547,7,12.4,26.2,0.0,ESE,43.0
2548,7,12.1,21.8,0.0,SE,28.0
2549,7,15.7,20.4,1.6,SW,48.0
2550,7,11.3,20.3,8.2,N,31.0
2551,7,12.8,18.8,0.2,SSE,41.0
2552,7,10.7,19.7,7.6,SW,54.0
2553,7,11.7,24.7,0.0,WNW,59.0
2554,7,11.7,23.9,0.0,SSW,35.0
2555,7,15.3,29.2,0.0,NNW,100.0
2556,7,9.9,17.4,7.0,WSW,76.0
2557,7,10.5,22.4,2.6,NNW,46.0
2558,7,13.6,22.4,0.0,WNW,56.0
2559,7,12.4,28.8,0.0,N,50.0
2560,7,16.9,34.2,0.0,WNW,41.0
2561,7,16.0,24.0,8.8,NW,44.0
2562,7,13.7,20.6,0.0,SE,41.0
2563,7,14.9,21.3,0.0,,
2564,7,13.9,27.2,,SE,37.0
2565,7,19.1,23.4,1.8,NNW,52.0
2566,7,12.3,17.9,5.4,SE,35.0
2567,7,12.7,17.1,0.0,SE,33.0
2568,7,10.4,20.5,0.0,SE,39.0
2569,7,14.1,23.1,0.0,ESE,31.0
2570,7,14.0,23.6,0.0,SW,39.0
2571,7,17.0,19.3,71.6,SSW,61.0
2572,7,15.0,21.4,9.8,SW,56.0
2573,7,11.5,21.6,0.0,NW,76.0
2574,7,8.9,17.6,6.4,W,89.0
2575,7,9.4,17.5,1.4,WSW,80.0
2576,7,9.7,17.0,0.0,WSW,37.0
2577,7,10.0,25.3,0.0,NNW,52.0
2578,7,15.3,28.9,0.0,NNW,37.0
2579,7,19.4,24.7,0.0,NW,48.0
2580,7,15.4,26.6,2.6,W,59.0
2581,7,12.7,25.4,0.2,SE,37.0
2582,7,12.6,18.4,1.4,SW,65.0
2583,7,10.7,19.7,0.4,WSW,41.0
2584,7,11.6,17.2,0.0,SSW,39.0
2585,7,10.4,15.4,2.2,SSE,48.0
2586,7,10.9,15.3,1.2,SSE,54.0
2587,7,11.6,15.9,4.0,S,61.0
2588,7,12.1,14.8,4.4,SSW,52.0
2589,7,11.2,15.1,2.0,S,44.0
2590,7,11.1,20.6,0.2,SSW,65.0
2591,7,9.8,22.9,0.0,NNW,59.0
2592,7,9.5,15.5,1.4,SSE,44.0
2593,7,7.0,20.4,0.2,SE,37.0
2594,7,12.5,22.6,0.0,ESE,33.0
2595,7,14.4,27.6,0.0,NNW,31.0
2596,7,15.0,21.8,0.0,SSW,52.0
2597,7,9.0,19.3,0.0,SSW,35.0
2598,7,10.1,23.3,0.0,SE,31.0
2599,7,15.2,32.3,0.0,SW,54.0
2600,7,11.1,17.6,0.0,SSW,54.0
2601,7,12.4,21.8,0.0,ENE,41.0
2602,7,15.7,20.6,1.0,NNE,24.0
2603,7,16.3,23.7,11.2,N,50.0
2604,7,18.9,27.6,0.2,N,54.0
2605,7,13.8,18.6,0.0,S,22.0
2606,7,14.7,20.3,0.0,WSW,35.0
2607,7,15.3,22.7,0.0,NE,28.0
2608,7,15.6,21.9,0.0,SE,46.0
2609,7,15.8,26.3,0.0,SSE,37.0
2610,7,19.0,34.7,0.0,NW,56.0
2611,7,21.4,27.4,2.6,NW,56.0
2612,7,8.8,18.9,2.0,SSW,43.0
2613,7,11.4,23.5,0.0,ENE,35.0
2614,7,14.7,22.2,0.0,SSW,54.0
2615,7,12.8,18.5,0.6,S,44.0
2616,7,13.0,21.0,0.2,NNW,35.0
2617,7,13.3,19.6,1.6,SW,52.0
2618,7,7.1,19.3,0.0,NW,52.0
2619,7,10.1,22.0,0.0,NW,50.0
2620,7,13.1,22.8,0.0,NNW,80.0
2621,7,7.2,16.7,2.2,SW,76.0
2622,7,9.3,16.6,0.4,WSW,93.0
2623,7,9.3,20.4,0.2,NW,54.0
2624,7,11.1,24.4,0.0,NW,50.0
2625,7,13.2,24.5,0.0,NNW,44.0
2626,7,8.5,20.8,0.8,NW,41.0
2627,7,11.3,22.6,0.2,NW,56.0
2628,7,11.7,20.0,0.0,WSW,54.0
2629,7,7.5,20.9,0.2,NNW,39.0
2630,7,11.3,19.8,0.0,NNW,61.0
2631,7,8.4,15.1,1.2,SSW,37.0
2632,7,9.1,18.1,0.0,SE,35.0
2633,7,11.2,19.6,0.0,NE,35.0
2634,7,13.5,25.6,3.6,NW,44.0
2635,7,14.1,25.7,0.2,NNW,67.0
2636,7,11.7,19.3,0.0,WNW,56.0
2637,7,7.7,19.3,0.4,SE,31.0
2638,7,8.0,21.7,0.0,N,44.0
2639,7,10.8,23.4,1.6,S,56.0
2640,7,6.8,17.3,1.2,N,30.0
2641,7,6.5,20.5,0.2,WNW,37.0
2642,7,8.9,17.3,11.4,NNW,43.0
2643,7,8.5,16.4,20.6,S,63.0
2644,7,8.9,17.1,3.6,NNW,30.0
2645,7,10.3,16.5,0.0,NNW,46.0
2646,7,10.1,23.1,1.4,WNW,59.0
2647,7,9.4,21.5,0.2,NW,28.0
2648,7,11.7,25.2,0.0,NW,72.0
2649,7,9.7,13.6,2.8,SW,76.0
2650,7,7.6,17.9,2.0,NNW,35.0
2651,7,9.8,18.2,0.2,ESE,26.0
2652,7,10.8,20.7,0.0,,
2653,7,12.1,17.1,0.2,SSW,44.0
2654,7,10.0,14.3,0.4,SSW,37.0
2655,7,9.6,14.5,1.2,SSW,41.0
2656,7,10.4,15.0,0.2,SSW,31.0
2657,7,8.2,14.3,0.0,SSW,37.0
2658,7,6.9,14.8,0.0,SSW,39.0
2659,7,7.8,13.9,1.0,SSW,46.0
2660,7,7.7,15.2,0.0,SSW,30.0
2661,7,4.6,16.6,0.0,NNW,28.0
2662,7,7.8,23.7,0.0,,
2663,7,12.2,18.1,1.2,NW,50.0
2664,7,10.8,20.5,0.2,NNW,52.0
2665,7,12.9,20.4,0.0,NNW,61.0
2666,7,7.6,13.8,0.2,SW,54.0
2667,7,3.4,16.3,0.0,NNW,26.0
2668,7,8.3,17.9,0.0,NNW,20.0
2669,7,8.1,16.6,0.0,SSE,48.0
2670,7,11.6,15.4,0.0,W,17.0
2671,7,10.7,15.4,1.6,S,22.0
2672,7,10.1,13.4,1.2,S,33.0
2673,7,7.2,14.5,0.0,SW,35.0
2674,7,8.9,15.8,0.0,WSW,44.0
2675,7,7.0,16.7,0.0,WNW,41.0
2676,7,8.8,16.6,0.0,SSW,31.0
2677,7,6.1,14.6,0.0,SE,20.0
2678,7,8.3,19.4,0.0,WNW,37.0
2679,7,10.2,18.2,0.0,NW,46.0
2680,7,9.8,19.2,7.6,NW,43.0
2681,7,8.5,17.5,0.2,N,43.0
2682,7,10.4,17.7,0.4,WNW,98.0
2683,7,8.6,11.2,3.0,WSW,74.0
2684,7,3.7,13.4,23.4,SW,69.0
2685,7,4.1,15.8,4.6,WNW,80.0
2686,7,11.3,15.5,0.0,W,80.0
2687,7,10.2,14.8,1.2,WNW,70.0
2688,7,5.8,12.9,1.4,WSW,56.0
2689,7,6.9,10.6,11.0,NW,72.0
2690,7,4.1,12.7,16.2,WSW,91.0
2691,7,6.7,14.8,0.0,WSW,74.0
2692,7,8.9,15.7,0.0,S,41.0
2693,7,3.7,14.8,0.0,WSW,43.0
2694,7,4.0,16.3,0.0,NW,56.0
2695,7,4.4,15.1,0.0,NNW,41.0
2696,7,6.7,15.5,0.0,N,44.0
2697,7,8.6,10.2,0.2,SSW,30.0
2698,7,5.2,11.2,0.6,SW,31.0
2699,7,5.7,13.9,0.0,NE,28.0
2700,7,4.4,14.2,0.0,SW,48.0
2701,7,2.3,11.4,0.0,NNW,28.0
2702,7,4.7,12.1,0.0,NNW,37.0
2703,7,7.7,15.0,0.0,NNW,26.0
2704,7,5.5,15.3,0.0,NNW,33.0
2705,7,6.5,17.7,0.0,NNW,54.0
2706,7,6.0,13.8,2.4,WNW,61.0
2707,7,7.2,16.2,0.0,WNW,102.0
2708,7,9.4,10.1,3.6,W,72.0
2709,7,3.0,8.9,1.4,SW,46.0
2710,7,5.1,11.5,1.0,WSW,37.0
2711,7,3.2,11.3,0.0,NNW,30.0
2712,7,1.1,10.7,0.0,NW,33.0
2713,7,1.3,12.4,0.0,NNW,61.0
2714,7,4.0,15.3,0.0,N,59.0
2715,7,10.7,19.8,0.2,NW,87.0
2716,7,10.5,16.8,1.8,NNW,106.0
2717,7,6.0,9.4,14.6,WNW,74.0
2718,7,5.7,12.3,1.6,SW,50.0
2719,7,5.3,14.8,0.0,NW,57.0
2720,7,6.0,14.9,0.0,NNW,33.0
2721,7,2.9,12.4,0.0,NW,28.0
2722,7,5.0,10.0,0.0,N,20.0
2723,7,4.8,12.2,0.0,NNW,20.0
2724,7,6.1,10.8,0.0,SSW,31.0
2725,7,8.5,11.3,9.4,S,54.0
2726,7,5.6,8.7,10.6,SE,46.0
2727,7,1.2,10.7,1.6,NNW,30.0
2728,7,0.5,10.7,0.0,NNW,33.0
2729,7,2.0,11.0,0.0,NNW,28.0
2730,7,0.3,9.8,0.0,NNW,50.0
2731,7,2.0,12.8,2.0,NNW,31.0
2732,7,7.6,16.8,0.0,NNW,44.0
2733,7,6.6,14.8,0.0,WNW,54.0
2734,7,8.8,16.2,0.0,NW,56.0
2735,7,8.3,14.5,0.0,NW,70.0
2736,7,10.2,14.8,0.0,NNW,61.0
2737,7,11.3,16.5,0.0,NW,72.0
2738,7,5.5,14.3,0.0,NNW,35.0
2739,7,6.0,14.1,0.0,W,69.0
2740,7,5.1,8.5,4.2,W,67.0
2741,7,2.0,12.2,0.2,NW,63.0
2742,7,4.8,15.3,0.0,NW,48.0
2743,7,5.5,10.8,0.2,NNW,41.0
2744,7,4.8,8.1,0.0,S,33.0
2745,7,2.7,9.8,1.8,SW,31.0
2746,7,0.3,10.0,0.4,NNW,35.0
2747,7,1.4,11.9,0.0,NW,43.0
2748,7,2.6,13.5,0.0,NNW,39.0
2749,7,5.0,11.7,0.2,NNW,31.0
2750,7,4.0,13.4,0.0,SSW,35.0
2751,7,5.3,12.8,3.8,SW,56.0
2752,7,5.1,9.7,0.4,SW,39.0
2753,7,4.5,10.2,0.2,S,43.0
2754,7,1.3,11.2,0.4,NNW,22.0
2755,7,2.3,8.1,1.4,S,57.0
2756,7,3.7,11.6,1.2,SSW,35.0
2757,7,0.4,12.8,0.0,NNW,44.0
2758,7,4.6,14.1,0.0,,
2759,7,2.6,13.5,,NNW,70.0
2760,7,4.8,14.2,0.0,NW,70.0
2761,7,7.8,15.2,0.0,NNW,48.0
2762,7,4.4,15.1,0.0,N,50.0
2763,7,5.4,13.2,0.0,NNW,41.0
2764,7,6.0,9.7,3.4,WNW,91.0
2765,7,5.0,11.5,4.6,SW,57.0
2766,7,7.1,14.6,0.4,NNW,39.0
2767,7,6.7,13.3,0.0,NNW,46.0
2768,7,9.6,14.5,0.0,N,80.0
2769,7,5.4,11.3,0.2,NW,50.0
2770,7,6.1,10.1,3.0,NNW,67.0
2771,7,6.3,12.5,0.0,NW,85.0
2772,7,1.0,7.2,9.0,WSW,63.0
2773,7,2.9,11.7,5.0,WNW,83.0
2774,7,2.5,8.7,5.2,WSW,67.0
2775,7,3.1,12.4,0.0,NNW,35.0
2776,7,2.9,12.0,0.2,SW,39.0
2777,7,1.4,11.9,0.0,NW,24.0
2778,7,1.1,11.3,0.0,NW,37.0
2779,7,3.1,13.6,0.0,NNW,46.0
2780,7,4.4,13.2,0.2,NNW,46.0
2781,7,3.2,15.7,0.0,NW,41.0
2782,7,5.8,14.0,0.0,NW,39.0
2783,7,6.5,17.4,0.2,SSW,50.0
2784,7,2.2,14.2,1.0,NNW,33.0
2785,7,4.3,15.8,0.0,NW,87.0
2786,7,2.6,8.4,3.0,WNW,69.0
2787,7,1.8,12.0,3.8,W,37.0
2788,7,2.7,13.2,0.0,N,26.0
2789,7,1.9,13.1,0.0,NNW,30.0
2790,7,3.6,18.0,0.0,N,72.0
2791,7,8.5,16.7,0.0,NW,65.0
2792,7,7.0,9.6,1.6,S,44.0
2793,7,1.4,12.6,0.6,NNW,31.0
2794,7,1.6,13.2,0.0,NW,24.0
2795,7,3.1,15.2,0.0,W,48.0
2796,7,4.2,11.6,0.0,SSW,28.0
2797,7,4.6,8.8,2.0,S,65.0
2798,7,3.5,8.3,25.6,S,67.0
2799,7,6.0,10.6,1.0,SSW,41.0
2800,7,6.2,11.9,2.4,S,31.0
2801,7,4.3,12.5,0.4,SE,19.0
2802,7,3.7,15.8,0.0,NNW,30.0
2803,7,6.3,12.8,1.2,SSW,44.0
2804,7,2.3,15.8,0.2,NW,61.0
2805,7,6.9,11.2,0.0,WSW,43.0
2806,7,5.8,14.0,0.2,N,41.0
2807,7,7.9,14.7,2.4,NE,31.0
2808,7,7.7,14.8,0.4,SSW,39.0
2809,7,5.6,16.4,1.8,W,39.0
2810,7,10.5,18.4,0.2,NW,63.0
2811,7,7.1,19.2,0.0,NW,50.0
2812,7,11.8,19.2,0.0,WNW,37.0
2813,7,10.0,22.6,0.0,NNW,31.0
2814,7,12.9,26.9,0.0,N,61.0
2815,7,15.0,17.5,0.0,NNW,50.0
2816,7,3.6,12.7,1.0,S,37.0
2817,7,4.2,17.9,0.0,SW,50.0
2818,7,8.4,17.7,0.0,NNW,30.0
2819,7,6.8,19.3,0.0,SSW,31.0
2820,7,5.9,20.4,0.0,SSW,30.0
2821,7,8.9,20.6,0.0,SW,57.0
2822,7,4.6,10.6,1.6,S,61.0
2823,7,5.6,12.7,0.6,SW,33.0
2824,7,5.2,15.0,1.2,S,31.0
2825,7,8.0,13.8,0.0,SSE,26.0
2826,7,7.9,17.5,0.2,N,31.0
2827,7,8.3,14.8,0.0,ESE,28.0
2828,7,9.8,12.4,0.0,SSW,24.0
2829,7,8.4,13.7,9.6,NW,46.0
2830,7,8.5,15.2,4.0,SW,44.0
2831,7,6.3,18.9,0.0,WSW,83.0
2832,7,11.5,26.7,0.0,NNW,69.0
2833,7,15.7,29.1,0.0,WNW,96.0
2834,7,13.7,22.2,0.2,W,87.0
2835,7,12.3,29.0,0.0,NW,74.0
2836,7,12.8,31.7,0.0,NW,83.0
2837,7,7.7,17.8,0.0,NW,72.0
2838,7,4.9,16.0,0.2,SE,30.0
2839,7,6.0,15.7,0.0,SE,37.0
2840,7,7.4,18.2,0.0,SE,28.0
2841,7,9.3,17.8,0.0,SE,35.0
2842,7,9.0,11.3,3.4,SSW,50.0
2843,7,4.0,16.4,0.2,SE,33.0
2844,7,7.6,21.4,0.0,NNW,31.0
2845,7,11.8,31.2,0.0,NNW,67.0
2846,7,11.2,21.7,7.6,NW,56.0
2847,7,6.9,19.7,0.0,SSW,102.0
2848,7,8.9,16.5,0.0,SE,35.0
2849,7,5.9,15.9,0.0,SE,37.0
2850,7,9.2,22.7,0.0,NW,46.0
2851,7,9.7,14.8,2.0,SSW,59.0
2852,7,5.7,15.9,0.2,E,30.0
2853,7,4.8,16.7,0.0,SE,33.0
2854,7,5.9,16.0,0.0,S,30.0
2855,7,7.6,22.8,0.0,SE,39.0
2856,7,9.5,13.6,0.0,SSW,65.0
2857,7,7.1,17.3,0.0,SE,31.0
2858,7,6.2,17.2,0.0,SE,41.0
2859,7,10.1,16.4,0.0,SE,33.0
2860,7,11.5,18.3,0.0,SE,35.0
2861,7,11.8,23.1,0.6,N,44.0
2862,7,13.8,28.8,0.6,ESE,43.0
2863,7,8.4,13.0,0.8,S,54.0
2864,7,4.9,13.2,0.8,ESE,33.0
2865,7,5.5,19.9,0.0,NE,39.0
2866,7,11.1,25.1,0.0,NNW,35.0
2867,7,15.2,18.8,0.0,SW,39.0
2868,7,11.2,14.7,0.4,S,54.0
2869,7,7.2,26.6,0.8,NNW,50.0
2870,7,12.9,32.5,0.0,NNW,61.0
2871,7,11.5,17.7,0.0,WSW,54.0
2872,7,6.1,16.8,0.0,ESE,33.0
2873,7,11.1,14.0,0.8,ESE,30.0
2874,7,11.4,19.5,27.4,SW,54.0
2875,7,12.0,14.7,0.6,NNW,44.0
2876,7,6.2,18.5,1.2,SSE,35.0
2877,7,8.5,20.0,0.0,SE,39.0
2878,7,13.3,21.9,0.0,SSE,26.0
2879,7,12.2,22.7,0.0,NW,33.0
2880,7,12.4,25.8,0.0,W,70.0
2881,7,14.1,22.7,0.0,SW,61.0
2882,7,11.9,21.0,1.2,NW,59.0
2883,7,11.8,22.2,0.0,NW,63.0
2884,7,13.7,21.3,0.0,NW,78.0
2885,7,14.4,24.1,0.0,NNW,61.0
2886,7,14.2,21.7,0.0,NW,98.0
2887,7,8.9,13.3,2.6,WSW,87.0
2888,7,4.8,17.5,1.8,NW,54.0
2889,7,11.0,21.7,0.0,NW,43.0
2890,7,11.9,17.3,0.0,SSE,33.0
2891,7,12.1,26.8,1.4,NNW,43.0
2892,7,13.3,19.9,6.0,ESE,43.0
2893,7,8.5,18.3,1.4,WSW,63.0
2894,7,12.5,24.1,0.0,NW,57.0
2895,7,10.1,20.1,0.0,SE,41.0
2896,7,11.5,15.6,0.6,SSE,44.0
2897,7,9.5,17.0,0.4,SSE,46.0
2898,7,11.0,20.9,0.2,SE,52.0
2899,7,13.5,24.1,0.0,NW,37.0
2900,7,17.0,24.0,5.0,WNW,85.0
2901,7,11.4,25.0,0.0,NW,46.0
2902,7,13.7,18.7,0.0,SSW,59.0
2903,7,5.0,17.0,1.4,WSW,52.0
2904,7,10.1,22.7,0.0,NNW,48.0
2905,7,10.4,22.0,0.0,SSE,37.0
2906,7,12.1,24.3,0.0,S,39.0
2907,7,14.9,22.6,0.0,SSW,35.0
2908,7,15.4,26.5,0.0,SE,48.0
2909,7,15.7,20.3,0.0,SE,35.0
2910,7,15.1,25.8,0.0,N,39.0
2911,7,19.4,29.0,0.0,WNW,91.0
2912,7,12.7,20.0,3.2,SW,54.0
2913,7,7.7,18.9,0.0,SE,33.0
2914,7,11.7,21.7,0.0,S,43.0
2915,7,12.6,29.3,0.0,NNW,41.0
2916,7,17.5,36.0,0.0,NW,63.0
2917,7,13.0,15.0,1.6,SSW,52.0
2918,7,6.7,19.2,15.0,SSW,46.0
2919,7,9.2,21.4,0.2,SSE,39.0
2920,7,11.0,24.8,0.0,SE,48.0
2921,7,12.8,26.7,0.0,SE,46.0
2922,7,14.7,26.5,0.0,SSW,46.0
2923,7,17.3,18.9,0.0,SSE,41.0
2924,7,13.9,17.3,0.0,SSE,44.0
2925,7,12.7,20.6,0.0,ESE,35.0
2926,7,10.4,20.2,0.0,ESE,35.0
2927,7,14.3,20.9,0.0,SE,26.0
2928,7,15.1,19.5,0.0,SSE,41.0
2929,7,14.1,23.3,0.0,SSE,41.0
2930,7,14.1,28.5,0.0,,
2931,7,14.5,28.2,0.0,ESE,46.0
2932,7,15.2,26.1,0.0,SSE,39.0
2933,7,16.4,22.7,0.0,SE,43.0
2934,7,13.9,20.7,4.4,SSW,33.0
2935,7,13.3,34.4,0.4,,
2936,7,15.9,17.9,0.6,SW,54.0
2937,7,9.8,21.2,2.4,SSW,46.0
2938,7,10.9,20.1,0.0,ESE,41.0
2939,7,15.2,25.3,0.0,SSW,41.0
2940,7,15.5,24.2,0.0,SW,31.0
2941,7,15.8,24.1,0.0,SE,39.0
2942,7,15.7,19.5,0.0,SE,44.0
2943,7,12.8,22.7,0.0,SE,41.0
2944,7,12.5,23.9,0.0,SE,39.0
2945,7,14.0,24.4,0.0,SE,37.0
2946,7,16.1,26.2,0.0,NNW,39.0
2947,7,12.2,17.8,0.6,SE,37.0
2948,7,14.0,19.7,0.0,ESE,33.0
2949,7,13.6,20.7,0.4,NE,43.0
2950,7,15.6,27.0,1.8,ENE,41.0
2951,7,17.6,19.2,13.4,SE,35.0
2952,7,16.5,21.6,16.2,E,35.0
2953,7,16.3,20.1,0.0,E,35.0
2954,7,16.8,25.2,2.4,ESE,28.0
2955,7,17.1,32.0,0.2,SSW,44.0
2956,7,17.5,24.3,1.2,SW,61.0
2957,7,10.6,21.4,0.0,SE,35.0
2958,7,15.6,22.7,0.0,SE,39.0
2959,7,16.4,24.6,0.0,SSE,35.0
2960,7,16.1,23.7,0.0,S,35.0
2961,7,15.6,27.0,0.0,SW,50.0
2962,7,13.7,27.0,0.0,NW,37.0
2963,7,14.6,23.9,0.0,SSE,41.0
2964,7,13.8,21.2,0.0,SE,43.0
2965,7,14.9,26.3,0.0,NNW,54.0
2966,7,17.7,30.3,0.2,NNW,48.0
2967,7,14.2,22.3,0.0,WNW,67.0
2968,7,11.0,22.0,0.0,NW,94.0
2969,7,8.2,15.8,10.8,WSW,69.0
2970,7,9.4,21.1,0.4,SW,52.0
2971,7,13.6,18.0,0.0,ESE,26.0
2972,7,13.1,20.5,0.0,W,59.0
2973,7,12.5,24.5,0.0,NNW,48.0
2974,7,11.2,22.0,0.0,SE,31.0
2975,7,15.9,22.4,0.2,ESE,31.0
2976,7,15.0,32.7,0.8,NW,72.0
2977,7,19.7,26.9,0.0,NW,59.0
2978,7,14.5,24.1,5.6,WNW,70.0
2979,7,14.6,22.1,0.0,NW,94.0
2980,7,15.1,25.9,0.0,NW,50.0
2981,7,17.5,19.5,0.0,NW,63.0
2982,7,11.8,20.1,0.0,NE,28.0
2983,7,14.2,28.1,0.0,N,52.0
2984,7,18.2,31.6,0.0,WNW,48.0
2985,7,13.3,21.5,0.0,SE,31.0
2986,7,14.3,23.1,0.0,SE,28.0
2987,7,13.9,25.6,0.0,SE,43.0
2988,7,16.2,21.4,0.0,SE,35.0
2989,7,15.9,22.4,2.6,SE,41.0
2990,7,13.2,22.7,0.2,N,31.0
2991,7,15.0,29.0,1.0,NNW,63.0
2992,7,9.7,18.9,0.2,SE,31.0
2993,7,12.4,22.7,0.4,NNW,28.0
2994,7,17.4,23.6,0.0,S,35.0
2995,7,16.4,23.7,0.8,SE,33.0
2996,7,13.7,18.9,1.2,SSW,57.0
2997,7,11.8,16.0,0.2,ESE,35.0
2998,7,12.9,19.8,0.2,NE,37.0
2999,7,11.6,28.1,0.0,N,54.0
3000,7,14.9,17.4,5.0,SSW,74.0
3001,7,10.5,15.8,5.0,SW,57.0
3002,7,11.2,15.7,0.2,SW,31.0
3003,7,10.2,18.3,0.0,ESE,30.0
3004,7,10.1,21.1,0.0,NW,24.0
3005,7,11.6,20.0,0.0,NNW,41.0
3006,7,8.5,18.8,0.0,SE,30.0
3007,7,11.4,21.0,0.0,NNW,43.0
3008,7,13.9,20.3,0.0,SW,56.0
3009,7,8.1,19.3,0.0,WNW,39.0
3010,7,8.5,19.5,0.0,NW,33.0
3011,7,7.2,20.7,0.0,SE,35.0
3012,7,10.7,21.1,0.0,NNW,28.0
3013,7,10.1,24.8,0.0,NNW,44.0
3014,7,14.1,23.5,0.0,NW,65.0
3015,7,12.5,18.4,1.2,W,80.0
3016,7,9.5,20.2,0.0,NW,43.0
3017,7,11.9,22.2,0.0,NNW,41.0
3018,7,13.0,25.8,0.0,NW,80.0
3019,7,13.0,18.0,0.0,SSW,41.0
3020,7,6.8,18.3,0.0,NW,46.0
3021,7,11.7,24.0,0.0,NW,52.0
3022,7,13.5,20.7,0.0,NW,59.0
3023,7,14.8,21.1,0.0,NW,81.0
3024,7,11.6,16.5,0.0,SW,48.0
3025,7,10.6,18.7,0.0,SW,39.0
3026,7,9.0,15.4,0.0,ESE,28.0
3027,7,8.8,19.6,0.0,NNW,30.0
3028,7,10.9,21.3,0.0,NNW,46.0
3029,7,11.4,17.2,0.0,SSW,48.0
3030,7,5.8,16.9,0.0,ESE,24.0
3031,7,7.2,20.7,0.0,NNW,39.0
3032,7,11.4,24.5,0.0,NNW,44.0
3033,7,10.6,25.6,0.0,NNW,39.0
3034,7,13.3,16.7,0.8,SSW,46.0
3035,7,6.0,18.1,2.8,NNW,46.0
3036,7,7.9,18.1,0.0,WSW,24.0
3037,7,8.5,21.8,0.0,NNW,39.0
3038,7,7.4,20.3,0.0,NW,50.0
3039,7,11.1,25.3,0.0,NW,39.0
3040,7,13.9,24.2,0.0,NNW,46.0
3041,7,15.4,15.8,0.0,S,31.0
3042,7,12.8,21.6,2.6,NNW,52.0
3043,7,10.7,22.3,1.4,N,48.0
3044,7,12.8,18.0,6.6,WSW,89.0
3045,7,9.4,18.0,5.6,NNW,83.0
3046,7,11.7,14.0,6.0,NNW,80.0
3047,7,5.7,17.1,6.4,NW,56.0
3048,7,8.4,21.5,0.0,NNW,69.0
3049,7,13.1,18.7,2.2,NW,65.0
3050,7,9.7,16.6,0.0,NNW,35.0
3051,7,10.2,15.3,0.0,SSW,33.0
3052,7,11.3,18.9,10.2,NNW,48.0
3053,7,12.0,15.1,12.8,WNW,72.0
3054,7,5.1,15.0,14.2,WNW,89.0
3055,7,10.4,18.2,0.0,WNW,111.0
3056,7,12.4,19.2,2.0,WNW,94.0
3057,7,14.1,20.5,0.0,WNW,85.0
3058,7,14.3,16.2,0.0,WNW,83.0
3059,7,7.6,16.4,5.0,NNW,54.0
3060,7,9.7,16.9,1.6,NNW,56.0
3061,7,10.7,17.2,0.0,NW,54.0
3062,7,11.0,14.2,7.6,W,81.0
3063,7,6.6,15.9,8.8,SSW,65.0
3064,7,6.7,16.7,0.0,NW,24.0
3065,7,7.9,17.5,0.0,NW,35.0
3066,7,9.4,11.3,2.0,WSW,63.0
3067,7,6.4,12.0,1.4,SSW,50.0
3068,7,2.4,9.8,0.2,NNW,31.0
3069,7,4.3,13.6,0.0,SSW,31.0
3070,7,9.2,12.1,0.0,SW,39.0
3071,7,3.9,13.5,0.0,N,22.0
3072,7,6.6,12.6,2.8,SW,41.0
3073,7,5.9,10.7,0.6,WSW,19.0
3074,7,1.8,11.2,0.0,NW,28.0
3075,7,2.0,10.2,0.2,NW,35.0
3076,7,1.1,11.9,0.2,NNW,30.0
3077,7,1.2,11.0,0.0,NNW,33.0
3078,7,2.0,16.1,0.0,NW,31.0
3079,7,2.1,17.0,15.4,NE,61.0
3080,7,15.0,17.8,12.8,ENE,41.0
3081,7,14.0,15.5,23.2,SE,24.0
3082,7,13.0,17.8,17.8,NW,65.0
3083,7,11.7,14.7,0.4,NNW,41.0
3084,7,9.7,11.8,0.0,NNW,56.0
3085,7,4.2,9.6,10.6,W,78.0
3086,7,4.2,12.8,3.2,NW,69.0
